WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,LOCATION,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
23.6286,1,2,9,2,5,9,9,9,3,170000,2200,3,9,202110,1.089,21100370,I,I,I,I,I,I,9,9,9,9,9
7.7182,1,2,9,2,2,9,9,9,2,140000,1600,3,9,202110,1.089,21100371,I,I,I,I,I,I,9,9,9,9,9
7.7182,2,2,9,2,3,9,9,9,2,160000,2000,3,9,202110,1.089,21100372,R,R,R,R,R,R,9,9,9,9,9
35.4429,2,2,9,2,3,9,9,9,2,130000,1500,3,9,202110,1.089,21100373,I,I,I,I,I,I,9,9,9,9,9
35.4429,1,2,9,2,3,9,9,9,2,170000,2100,3,9,202110,1.089,21100374,R,I,I,I,R,R,9,9,9,9,9
10.0789,2,2,9,2,4,9,9,9,2,120000,1800,3,9,202110,1.089,21100375,R,R,R,R,R,R,9,9,9,9,9
10.0789,2,2,9,2,4,9,9,9,2,260000,1800,3,9,202110,1.089,21100376,R,R,R,R,R,R,9,9,9,9,9
7.7182,1,2,9,2,2,9,9,9,2,150000,1600,3,9,202110,1.089,21100377,R,R,R,R,R,R,9,9,9,9,9
35.4429,1,2,9,2,3,9,9,9,2,160000,2000,3,9,202110,1.089,21100378,I,I,I,I,I,I,9,9,9,9,9
7.7182,1,2,9,2,2,9,9,9,2,150000,1700,3,9,202110,1.089,21100379,R,R,R,R,R,R,9,9,9,9,9
5.9583,1,2,9,2,1,9,9,9,2,110000,1500,3,9,202110,1.089,21100380,R,R,R,R,R,R,9,9,9,9,9
5.9583,1,2,9,2,1,9,9,9,2,150000,1800,3,9,202110,1.089,21100381,I,I,I,I,I,I,9,9,9,9,9
10.0789,1,2,9,2,4,9,9,9,2,140000,1500,3,9,202110,1.089,21100382,R,R,R,R,R,R,9,9,9,9,9
7.7182,2,2,9,2,2,9,9,9,2,140000,1700,3,9,202110,1.089,21100383,I,I,I,I,I,I,9,9,9,9,9
5.9583,1,2,9,2,1,9,9,9,2,130000,1500,3,9,202110,1.089,21100384,I,I,I,I,I,I,9,9,9,9,9
7.7182,1,2,9,2,2,9,9,9,2,97000,1800,3,9,202110,1.089,21100385,R,R,R,R,R,R,9,9,9,9,9
5.9583,1,2,9,2,1,9,9,9,2,94000,1300,3,9,202110,1.089,21100386,R,R,R,R,R,R,9,9,9,9,9
10.0789,1,2,9,2,4,9,9,9,2,130000,1500,3,9,202110,1.089,21100387,I,I,I,I,I,I,9,9,9,9,9
7.7182,1,2,9,2,2,9,9,9,2,210000,1600,3,9,202110,1.089,21100388,R,R,R,R,R,R,9,9,9,9,9
7.7182,1,2,9,2,2,9,9,9,2,140000,1600,3,9,202110,1.089,21100389,I,I,I,I,I,I,9,9,9,9,9
35.4429,2,2,9,2,3,9,9,9,2,160000,2000,3,9,202110,1.089,21100390,R,R,R,R,R,R,9,9,9,9,9
35.4429,1,2,9,2,3,9,9,9,2,140000,1600,3,9,202110,1.089,21100391,R,R,R,R,R,R,9,9,9,9,9
35.4429,1,2,9,2,3,9,9,9,2,160000,2000,3,9,202110,1.089,21100392,R,I,R,R,R,R,9,9,9,9,9
35.4429,1,2,9,2,3,9,9,9,2,140000,1500,3,9,202110,1.089,21100393,R,R,R,R,R,R,9,9,9,9,9
7.7182,1,2,9,2,2,9,9,9,2,160000,1700,3,9,202110,1.089,21100394,R,R,R,R,R,R,9,9,9,9,9
7.7182,1,2,9,2,2,9,9,9,2,140000,1600,3,9,202110,1.089,21100395,R,I,R,R,R,R,9,9,9,9,9
35.4429,1,2,9,2,3,9,9,9,2,210000,1900,3,9,202110,1.089,21100396,R,R,R,R,R,R,9,9,9,9,9
35.4429,1,2,9,2,3,9,9,9,2,130000,1300,3,9,202110,1.089,21100397,R,R,R,R,R,R,9,9,9,9,9
35.4429,1,2,9,2,3,9,9,9,2,150000,1800,3,9,202110,1.089,21100398,I,I,I,I,I,I,9,9,9,9,9
35.4429,1,2,9,2,3,9,9,9,2,120000,1300,3,9,202110,1.089,21100399,R,I,R,R,R,R,9,9,9,9,9
35.4429,1,2,9,2,3,9,9,9,2,210000,1500,3,9,202110,1.089,21100400,R,R,R,R,R,R,9,9,9,9,9
35.4429,1,2,9,2,3,9,9,9,2,170000,2100,3,9,202110,1.089,21100401,R,R,R,R,R,R,9,9,9,9,9
35.4429,3,9,9,9,5,9,9,9,2,9,9,9,9,202110,1.089,21100402,I,9,9,9,9,9,9,9,9,9,9
35.4429,3,9,9,9,5,9,9,9,2,9,9,9,9,202110,1.089,21100403,R,9,9,9,9,9,9,9,9,9,9
6.7193,3,9,9,9,5,9,9,9,3,9,9,9,9,202110,1.089,21100404,R,9,9,9,9,9,9,9,9,9,9
7.7182,3,9,9,9,5,9,9,9,2,9,9,9,9,202110,1.089,21100405,R,9,9,9,9,9,9,9,9,9,9
10.0789,3,9,9,9,5,9,9,9,2,9,9,9,9,202110,1.089,21100406,I,9,9,9,9,9,9,9,9,9,9
10.0789,3,9,9,9,5,9,9,9,2,9,9,9,9,202110,1.089,21100407,R,9,9,9,9,9,9,9,9,9,9
5.9583,3,9,9,9,5,9,9,9,2,9,9,9,9,202110,1.089,21100408,R,9,9,9,9,9,9,9,9,9,9
68.85,2,1,3,2,3,1,1,1,1,70000,960,3,1,202111,0.9857,21110001,I,I,I,I,I,I,I,I,I,I,I
68.85,2,1,4,2,3,1,2,2,1,67000,1300,3,1,202111,0.9857,21110002,R,R,R,R,R,R,R,R,R,R,R
19.9368,2,1,3,2,4,3,1,1,1,70000,960,1,1,202111,0.9857,21110003,I,I,I,I,I,I,I,I,I,I,I
19.9368,2,1,3,2,4,1,1,2,1,38600,570,1,1,202111,0.9857,21110004,R,R,R,R,R,R,R,R,R,R,R
10.15,2,1,3,2,1,1,1,3,1,68000,870,1,3,202111,0.9857,21110005,R,R,R,R,R,R,R,R,R,R,R
68.85,2,1,3,2,3,1,1,2,1,110000,1200,3,1,202111,0.9857,21110006,R,R,R,R,R,R,R,R,R,R,R
68.85,2,1,4,2,3,1,1,2,1,60000,840,1,3,202111,0.9857,21110007,R,R,R,R,R,R,R,R,R,R,R
68.85,2,1,3,2,3,1,1,2,1,82000,1200,3,3,202111,0.9857,21110008,R,R,R,R,R,R,R,R,R,R,R
68.85,2,1,3,2,3,1,1,2,1,41700,670,1,1,202111,0.9857,21110009,R,I,R,R,R,R,R,R,R,R,R
68.85,2,1,3,2,3,1,1,2,1,85000,1200,3,1,202111,0.9857,21110010,R,R,R,R,R,R,R,R,R,R,R
19.9368,2,1,3,2,2,1,1,3,1,67000,900,1,1,202111,0.9857,21110011,R,I,I,I,I,R,I,I,R,I,I
14.8182,1,1,3,1,2,1,1,2,1,9,1100,1,1,202111,0.9857,21110012,I,9,I,I,I,I,I,I,I,I,I
14.8182,1,1,3,2,2,1,1,3,1,80000,1100,3,1,202111,0.9857,21110013,I,I,I,I,I,I,I,I,I,I,I
14.8182,1,1,3,2,2,1,1,1,1,85000,1200,3,1,202111,0.9857,21110014,I,I,I,I,I,I,I,I,I,I,I
14.8182,2,1,3,2,2,1,1,2,1,63000,1200,3,1,202111,0.9857,21110015,R,R,R,R,R,R,R,R,R,R,R
14.8182,2,1,4,1,2,1,1,1,1,9,1200,3,1,202111,0.9857,21110016,R,9,I,I,R,R,I,I,R,I,I
14.8182,1,1,3,2,2,1,1,2,1,70000,1100,1,1,202111,0.9857,21110017,R,R,R,R,R,R,R,R,R,R,R
14.8182,2,1,3,2,2,1,1,2,1,66000,1200,3,1,202111,0.9857,21110018,R,R,R,R,R,R,R,R,R,R,R
14.8182,1,1,3,2,2,1,1,1,1,76000,1100,3,1,202111,0.9857,21110019,I,I,I,I,I,I,I,I,I,I,I
14.8182,2,1,3,1,2,1,2,2,1,9,1200,3,1,202111,0.9857,21110020,R,9,I,I,R,R,I,I,I,I,I
14.8182,1,1,3,2,2,1,1,2,1,85000,1200,3,1,202111,0.9857,21110021,I,I,I,I,I,I,I,I,I,I,I
14.8182,2,1,3,2,2,1,1,2,1,83000,1200,3,3,202111,0.9857,21110022,R,R,R,R,R,R,R,R,R,R,R
68.85,1,1,3,1,3,1,1,2,1,9,960,3,3,202111,0.9857,21110023,R,9,R,R,R,R,I,R,R,R,R
68.85,2,1,3,2,3,1,1,2,1,84000,1200,3,1,202111,0.9857,21110024,R,R,R,R,R,R,R,R,R,R,R
68.85,2,1,3,2,3,1,1,2,1,57000,1200,3,3,202111,0.9857,21110025,R,R,R,R,R,R,R,R,R,R,R
19.9368,2,1,4,2,3,1,1,2,1,85000,1200,3,1,202111,0.9857,21110026,R,I,R,R,R,R,I,I,R,I,I
68.85,2,1,4,2,3,1,1,2,1,61000,1200,3,1,202111,0.9857,21110027,R,R,R,R,R,R,R,R,R,R,R
14.8182,1,1,3,2,2,1,1,2,1,67000,780,1,1,202111,0.9857,21110028,R,R,R,R,R,R,I,I,R,I,I
14.8182,2,1,3,2,2,1,1,2,1,76000,1100,3,1,202111,0.9857,21110029,I,I,I,I,I,I,I,I,I,I,I
14.8182,2,1,3,1,2,1,1,1,1,9,900,1,1,202111,0.9857,21110030,R,9,R,R,R,R,R,R,R,R,R
14.8182,1,1,3,2,2,1,1,2,1,57000,670,1,1,202111,0.9857,21110031,I,I,I,I,I,I,I,I,I,I,I
14.8182,1,1,3,2,2,1,1,2,1,83000,1100,3,1,202111,0.9857,21110032,R,R,R,R,R,R,R,R,R,R,R
14.8182,2,1,3,1,2,1,1,1,1,9,900,1,1,202111,0.9857,21110033,R,9,R,R,R,R,R,R,R,R,R
14.8182,1,1,3,2,2,1,1,2,1,68000,920,3,1,202111,0.9857,21110034,I,I,I,I,I,I,I,I,I,I,I
19.9368,2,1,3,2,2,1,1,2,1,81000,1100,3,1,202111,0.9857,21110035,R,R,R,R,R,R,I,I,R,I,I
14.8182,1,1,3,2,2,1,1,2,1,76000,1100,3,1,202111,0.9857,21110036,R,I,I,I,R,R,R,R,R,R,R
68.85,2,1,3,2,3,1,1,2,1,85000,1200,3,3,202111,0.9857,21110037,I,I,I,I,I,I,I,I,I,I,I
14.8182,2,1,3,2,2,1,1,2,1,85000,1200,3,3,202111,0.9857,21110038,I,I,I,I,I,I,I,I,I,I,I
14.8182,2,1,3,2,2,1,1,2,1,83000,1200,3,3,202111,0.9857,21110039,I,I,I,I,I,I,I,I,I,I,I
14.8182,1,1,3,2,2,1,1,2,1,85000,1200,3,3,202111,0.9857,21110040,I,I,I,I,I,I,I,I,I,I,I
19.9368,2,1,3,2,2,1,1,2,1,76000,1100,3,1,202111,0.9857,21110041,R,I,R,R,R,R,I,I,R,I,I
19.9368,1,1,3,2,4,1,1,1,1,86000,1200,3,1,202111,0.9857,21110042,R,R,R,R,R,R,R,I,R,R,R
14.8182,1,1,3,2,2,1,1,2,1,65000,1200,3,1,202111,0.9857,21110043,R,R,R,R,R,R,R,R,R,R,R
14.8182,2,1,3,2,2,1,1,2,1,83000,1200,3,3,202111,0.9857,21110044,I,I,I,I,I,I,I,I,I,I,I
68.85,2,1,4,2,4,1,1,2,1,59000,1100,3,1,202111,0.9857,21110045,R,R,R,R,R,R,R,R,R,R,R
19.9368,1,1,3,2,4,1,1,2,1,96000,1200,3,3,202111,0.9857,21110046,R,R,R,R,R,R,R,R,R,R,R
10.15,2,1,3,2,1,1,1,2,1,42400,770,1,1,202111,0.9857,21110047,R,R,R,R,R,R,R,R,R,R,R
10.15,1,1,3,2,1,1,1,2,1,120000,1200,3,1,202111,0.9857,21110048,R,R,R,R,R,R,I,R,R,R,R
68.85,2,1,3,2,3,1,1,2,1,74000,920,3,1,202111,0.9857,21110049,R,R,R,R,R,R,R,R,R,R,R
14.8182,2,1,3,2,2,1,1,2,1,80000,1200,1,3,202111,0.9857,21110050,R,R,R,R,R,R,R,R,R,R,R
14.8182,2,1,3,2,2,1,1,2,1,60000,1100,3,1,202111,0.9857,21110051,R,R,R,R,R,R,R,R,R,R,R
14.8182,1,1,3,2,2,1,1,2,1,78000,1100,3,1,202111,0.9857,21110052,I,I,I,I,I,I,I,I,I,I,I
19.9368,2,1,3,1,4,1,1,1,1,9,730,1,1,202111,0.9857,21110053,R,9,I,I,R,R,I,I,R,I,I
10.15,1,1,3,2,1,1,1,2,1,59000,920,1,1,202111,0.9857,21110054,R,R,R,R,R,R,I,I,R,I,I
10.15,2,1,3,2,1,1,2,2,1,81000,920,3,3,202111,0.9857,21110055,R,R,R,R,R,R,R,R,R,R,R
10.15,2,1,3,2,1,1,1,2,1,63000,840,1,1,202111,0.9857,21110056,R,R,R,R,R,R,R,R,R,R,R
10.15,1,1,3,2,1,1,1,2,1,51000,1200,3,1,202111,0.9857,21110057,R,R,R,R,R,R,R,R,R,R,R
10.15,2,1,3,2,1,1,1,2,1,54000,580,1,1,202111,0.9857,21110058,I,I,I,I,I,I,I,I,I,I,I
68.85,2,1,4,2,3,1,1,1,1,47500,920,3,1,202111,0.9857,21110059,R,R,R,R,R,R,R,R,R,R,R
68.85,2,1,5,2,3,1,1,2,1,90000,1200,3,3,202111,0.9857,21110060,R,R,R,R,R,R,R,R,R,R,R
68.85,2,1,3,2,3,1,2,2,1,81000,900,1,1,202111,0.9857,21110061,R,R,R,R,R,R,R,R,R,R,R
68.85,2,1,5,2,3,1,1,2,1,110000,1200,3,3,202111,0.9857,21110062,R,R,R,R,R,R,R,R,R,R,R
68.85,2,1,5,2,3,1,1,2,1,110000,1200,3,3,202111,0.9857,21110063,R,R,R,R,R,R,R,R,R,R,R
68.85,2,1,3,2,3,1,1,2,1,85000,1200,3,3,202111,0.9857,21110064,R,I,I,I,R,R,R,R,R,R,R
19.9368,2,1,2,2,4,0,0,1,1,38600,570,1,3,202111,0.9857,21110065,I,I,I,I,I,I,I,R,I,I,R
19.9368,1,1,1,2,4,0,0,3,1,72000,730,1,1,202111,0.9857,21110066,R,R,R,R,R,R,R,R,R,R,R
10.15,2,1,1,2,1,0,0,1,1,70000,920,1,3,202111,0.9857,21110067,R,R,R,R,R,R,I,R,R,R,R
10.15,2,1,1,2,1,0,0,2,1,120000,810,1,1,202111,0.9857,21110068,R,R,R,R,R,R,R,R,R,R,R
10.15,2,1,1,2,1,0,0,2,1,42400,580,1,3,202111,0.9857,21110069,R,R,R,R,R,R,R,R,R,R,R
10.15,2,1,1,2,1,0,0,1,1,86000,1000,1,1,202111,0.9857,21110070,R,R,R,R,R,R,R,R,R,R,R
14.8182,1,1,1,2,2,0,0,3,1,67000,900,1,1,202111,0.9857,21110071,I,I,I,I,I,I,I,R,I,I,R
14.8182,1,1,1,2,2,0,0,1,1,67000,1100,3,1,202111,0.9857,21110072,R,R,R,R,R,R,R,R,R,R,R
14.8182,2,1,1,2,2,0,0,2,1,78000,1200,3,1,202111,0.9857,21110073,R,R,R,R,R,R,I,R,R,I,R
14.8182,1,1,1,2,2,0,0,1,1,68000,920,3,1,202111,0.9857,21110074,R,R,R,R,R,R,R,R,R,R,R
14.8182,1,1,1,1,2,0,0,1,1,9,670,1,1,202111,0.9857,21110075,R,9,R,R,R,R,R,R,R,R,R
14.8182,1,1,1,1,2,0,0,1,1,9,1200,3,1,202111,0.9857,21110076,R,9,R,R,R,R,R,R,R,R,R
10.15,2,1,1,2,1,0,0,1,1,95000,960,1,1,202111,0.9857,21110077,R,R,R,R,R,R,R,R,R,R,R
10.15,2,1,1,1,1,0,0,2,1,9,1100,1,1,202111,0.9857,21110078,R,9,R,R,R,R,R,R,R,R,R
10.15,2,1,1,2,1,0,0,2,1,63000,730,1,3,202111,0.9857,21110079,R,R,R,R,R,R,R,R,R,R,R
10.15,2,1,1,2,1,0,0,2,1,68000,920,3,1,202111,0.9857,21110080,I,I,I,I,I,I,I,R,I,I,R
14.8182,1,1,1,1,2,0,0,2,1,9,1200,3,1,202111,0.9857,21110081,I,9,I,I,I,I,I,R,I,I,R
14.8182,1,1,1,2,2,0,0,2,1,85000,1200,3,1,202111,0.9857,21110082,I,I,I,I,I,I,I,R,I,I,R
68.85,1,1,2,1,2,0,0,2,1,9,1200,3,1,202111,0.9857,21110083,R,9,I,I,R,R,I,R,R,I,R
68.85,2,1,1,2,3,0,0,2,1,87000,1200,3,1,202111,0.9857,21110084,R,R,R,R,R,R,R,R,R,R,R
10.15,2,1,1,2,1,0,0,3,1,91000,580,1,1,202111,0.9857,21110085,R,R,R,R,R,R,R,R,R,R,R
10.15,2,1,1,2,1,0,0,2,1,59000,770,1,1,202111,0.9857,21110086,I,I,I,I,I,I,I,R,I,I,R
10.15,2,1,2,2,1,0,0,2,1,72000,980,3,1,202111,0.9857,21110087,I,I,I,I,I,I,I,R,I,I,R
10.15,1,1,1,2,1,0,0,2,1,81000,1200,3,1,202111,0.9857,21110088,I,I,I,I,I,I,I,R,I,I,R
10.15,2,1,1,1,1,0,0,1,1,9,980,3,1,202111,0.9857,21110089,R,9,R,R,R,R,R,R,R,R,R
68.85,1,2,9,2,3,9,9,9,1,85000,1200,3,9,202111,0.9857,21110090,I,I,I,I,I,I,9,9,9,9,9
14.8182,1,2,9,2,2,9,9,9,1,85000,1200,3,9,202111,0.9857,21110091,I,I,I,I,I,I,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,41700,670,1,9,202111,0.9857,21110092,I,I,I,I,I,I,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,90000,1200,3,9,202111,0.9857,21110093,R,R,R,R,R,R,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,85000,1200,3,9,202111,0.9857,21110094,I,I,I,I,I,I,9,9,9,9,9
14.8182,2,2,9,2,2,9,9,9,1,78000,1100,3,9,202111,0.9857,21110095,I,I,I,I,I,I,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,70000,1300,3,9,202111,0.9857,21110096,R,R,R,R,R,R,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,85000,1200,3,9,202111,0.9857,21110097,R,I,R,R,R,R,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,75000,1200,3,9,202111,0.9857,21110098,R,R,R,R,R,R,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,85000,1300,3,9,202111,0.9857,21110099,R,R,R,R,R,R,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,85000,1200,3,9,202111,0.9857,21110100,I,I,I,I,I,I,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,93000,1200,3,9,202111,0.9857,21110101,R,R,R,R,R,R,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,85000,1200,3,9,202111,0.9857,21110102,I,I,I,I,I,I,9,9,9,9,9
68.85,2,2,9,2,3,9,9,9,1,85000,1200,3,9,202111,0.9857,21110103,I,I,I,I,I,I,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,72000,990,1,9,202111,0.9857,21110104,R,I,R,R,R,R,9,9,9,9,9
68.85,2,2,9,2,3,9,9,9,1,89000,1300,3,9,202111,0.9857,21110105,R,I,R,R,R,R,9,9,9,9,9
19.9368,1,2,9,2,4,9,9,9,1,100000,960,1,9,202111,0.9857,21110106,R,R,R,R,R,R,9,9,9,9,9
14.8182,1,2,9,2,2,9,9,9,1,85000,1200,1,9,202111,0.9857,21110107,I,I,I,I,I,I,9,9,9,9,9
14.8182,1,2,9,2,2,9,9,9,1,89000,1300,3,9,202111,0.9857,21110108,R,I,R,R,R,R,9,9,9,9,9
14.8182,2,2,9,2,2,9,9,9,1,89000,1300,3,9,202111,0.9857,21110109,I,I,I,I,I,I,9,9,9,9,9
19.9368,1,2,9,2,4,9,9,9,1,76000,1100,3,9,202111,0.9857,21110110,I,I,I,I,I,I,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,51000,1200,3,9,202111,0.9857,21110111,R,R,R,R,R,R,9,9,9,9,9
14.8182,1,2,9,2,2,9,9,9,1,60000,780,1,9,202111,0.9857,21110112,I,I,I,I,I,I,9,9,9,9,9
14.8182,1,2,9,2,2,9,9,9,1,110000,1200,3,9,202111,0.9857,21110113,R,R,R,R,R,R,9,9,9,9,9
14.8182,2,2,9,2,2,9,9,9,1,110000,1100,3,9,202111,0.9857,21110114,R,R,R,R,R,R,9,9,9,9,9
14.8182,1,2,9,2,2,9,9,9,1,70000,1200,3,9,202111,0.9857,21110115,R,R,R,R,R,R,9,9,9,9,9
14.8182,2,2,9,2,2,9,9,9,1,110000,1200,3,9,202111,0.9857,21110116,R,R,R,R,R,R,9,9,9,9,9
68.85,2,2,9,2,3,9,9,9,1,66000,1200,3,9,202111,0.9857,21110117,R,R,R,R,R,R,9,9,9,9,9
68.85,2,2,9,2,3,9,9,9,1,64000,840,1,9,202111,0.9857,21110118,I,I,I,I,I,I,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,71000,1100,3,9,202111,0.9857,21110119,R,R,R,R,R,R,9,9,9,9,9
68.85,2,2,9,2,3,9,9,9,1,89000,1300,3,9,202111,0.9857,21110120,I,I,I,I,I,I,9,9,9,9,9
14.8182,2,2,9,2,2,9,9,9,1,92000,1200,3,9,202111,0.9857,21110121,R,R,R,R,R,R,9,9,9,9,9
68.85,1,2,9,2,3,9,9,9,1,60000,840,1,9,202111,0.9857,21110122,R,R,R,R,R,R,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110123,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110124,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110125,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110126,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110127,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110128,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110129,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110130,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110131,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110132,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110133,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110134,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110135,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110136,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110137,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110138,R,9,9,9,9,9,9,9,9,9,9
1,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110139,R,9,9,9,9,9,9,9,9,9,9
14.8182,3,9,9,9,5,9,9,9,1,9,9,9,9,202111,0.9857,21110140,R,9,9,9,9,9,9,9,9,9,9
34.425,1,1,4,1,3,1,2,2,2,9,1900,3,3,202111,1.0446,21110141,I,9,I,I,I,I,I,I,I,I,I
34.425,2,1,4,2,3,1,1,2,2,130000,1500,3,3,202111,1.0446,21110142,I,I,I,I,I,I,I,I,I,I,I
34.425,2,1,5,2,3,1,1,2,2,92000,1300,3,3,202111,1.0446,21110143,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,5,2,3,1,1,2,2,130000,2400,3,3,202111,1.0446,21110144,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,3,2,4,1,2,1,2,110000,1300,3,3,202111,1.0446,21110145,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,3,2,4,1,1,2,2,74000,960,1,1,202111,1.0446,21110146,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,3,2,4,1,2,2,2,140000,1500,3,3,202111,1.0446,21110147,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,3,2,4,3,2,1,2,140000,1200,3,1,202111,1.0446,21110148,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,5,2,4,3,1,1,2,130000,2000,3,3,202111,1.0446,21110149,R,R,R,R,R,R,R,R,R,I,I
9.9684,2,1,3,2,4,1,1,2,2,140000,1700,3,3,202111,1.0446,21110150,R,R,R,R,R,R,R,R,R,I,R
9.9684,2,1,3,2,4,3,1,2,2,130000,1500,3,1,202111,1.0446,21110151,I,I,I,I,I,I,I,I,I,I,I
9.9684,2,1,3,2,4,1,1,2,2,110000,960,1,1,202111,1.0446,21110152,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,4,2,4,3,1,1,2,120000,1300,3,1,202111,1.0446,21110153,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,2,2,2,110000,1900,3,3,202111,1.0446,21110154,R,R,R,R,R,R,R,R,R,R,R
9.9684,1,1,3,2,4,3,1,1,2,150000,1900,3,1,202111,1.0446,21110155,I,I,I,I,I,I,I,I,I,I,I
9.9684,1,1,4,2,4,3,1,2,2,97000,960,1,3,202111,1.0446,21110156,R,I,R,R,R,R,R,R,R,R,R
9.9684,1,1,4,2,4,3,1,2,2,150000,1100,1,1,202111,1.0446,21110157,R,R,R,R,R,R,I,I,R,I,I
9.9684,2,1,5,2,4,3,3,1,2,150000,1600,3,1,202111,1.0446,21110158,R,R,R,R,R,R,R,R,R,I,R
9.9684,2,1,3,2,4,3,1,2,2,130000,1600,3,3,202111,1.0446,21110159,R,I,R,R,R,R,I,I,R,I,I
9.9684,2,1,4,2,4,3,3,1,2,170000,1300,3,1,202111,1.0446,21110160,R,R,R,R,R,R,R,R,R,R,R
9.9684,1,1,3,2,4,3,3,1,2,180000,1900,3,1,202111,1.0446,21110161,R,R,R,R,R,R,R,R,R,R,R
9.9684,1,1,4,2,4,3,1,1,2,120000,1100,3,1,202111,1.0446,21110162,R,R,R,R,R,R,I,I,R,I,I
9.9684,2,1,4,2,4,1,1,2,2,74000,1200,3,1,202111,1.0446,21110163,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,4,2,4,3,1,2,2,110000,1100,3,1,202111,1.0446,21110164,I,I,I,I,I,I,I,I,I,I,I
9.9684,1,1,3,2,4,3,2,2,2,150000,1900,1,1,202111,1.0446,21110165,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,3,2,4,3,2,2,2,190000,2400,3,1,202111,1.0446,21110166,I,I,I,I,I,I,I,I,I,I,I
9.9684,1,1,3,2,4,3,1,1,2,260000,2400,3,3,202111,1.0446,21110167,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,4,2,3,1,1,2,2,120000,1300,3,1,202111,1.0446,21110168,I,I,I,I,I,I,I,I,I,I,I
34.425,2,1,5,2,3,1,1,2,2,150000,1900,3,3,202111,1.0446,21110169,I,I,I,I,I,R,I,I,R,I,I
34.425,2,1,3,2,3,1,1,2,2,190000,1600,3,3,202111,1.0446,21110170,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,4,2,3,1,1,2,2,93000,1300,3,3,202111,1.0446,21110171,R,R,R,R,R,R,R,R,R,R,R
